chart_id,tax_id,tax_name,amount_type,active,type_tax_use,amount,for,factor_percent,repartition_type,code,name,plus_report_line_ids,minus_report_line_ids,description,analytic,price_include,is_base_affected,cash_basis_transition_account_id,tax_exigibility
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_ust_vst_7_purchase_13b_bau_skr04,Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),percent,True,purchase,7,Invoices,100,base,,,['l10n_de.tax_report_de_tag_84'],,Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_ust_vst_7_purchase_13b_bau_skr04,Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),percent,True,purchase,7,Invoices,100,tax,1408,Abziehbare Vorsteuer nach § 13b UStG,,['l10n_de.tax_report_de_tag_67'],Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_ust_vst_7_purchase_13b_bau_skr04,Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),percent,True,purchase,7,Invoices,-100,tax,3835,Umsatzsteuer nach § 13b UStG,,['l10n_de.tax_report_de_tag_85'],Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_ust_vst_7_purchase_13b_bau_skr04,Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),percent,True,purchase,7,Refunds,100,base,,,,['l10n_de.tax_report_de_tag_84'],Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_ust_vst_7_purchase_13b_bau_skr04,Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),percent,True,purchase,7,Refunds,100,tax,1408,Abziehbare Vorsteuer nach § 13b UStG,['l10n_de.tax_report_de_tag_67'],,Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_ust_vst_7_purchase_13b_bau_skr04,Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),percent,True,purchase,7,Refunds,-100,tax,3835,Umsatzsteuer nach § 13b UStG,['l10n_de.tax_report_de_tag_85'],,Steuer gem. §13b UStG 7%USt/7%VSt (Bauleistung Empfänger),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_mobil_skr04,Steuer gem. §13b 19%USt/19%VSt (Empfang von Mobilfunkgeräten u.a.),percent,True,purchase,19,Invoices,100,base,,,['l10n_de.tax_report_de_tag_78'],,Steuer gem. §13b 19%Ust/19%VSt (Empfang von Mobilfunkgeräten u.a.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_mobil_skr04,Steuer gem. §13b 19%USt/19%VSt (Empfang von Mobilfunkgeräten u.a.),percent,True,purchase,19,Invoices,100,tax,1407,Abziehbare Vorsteuer nach § 13b UStG 19 %,,['l10n_de.tax_report_de_tag_67'],Steuer gem. §13b 19%Ust/19%VSt (Empfang von Mobilfunkgeräten u.a.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_mobil_skr04,Steuer gem. §13b 19%USt/19%VSt (Empfang von Mobilfunkgeräten u.a.),percent,True,purchase,19,Invoices,-100,tax,3837,Umsatzsteuer nach § 13b UStG 19 %,,['l10n_de.tax_report_de_tag_79'],Steuer gem. §13b 19%Ust/19%VSt (Empfang von Mobilfunkgeräten u.a.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_mobil_skr04,Steuer gem. §13b 19%USt/19%VSt (Empfang von Mobilfunkgeräten u.a.),percent,True,purchase,19,Refunds,100,base,,,,['l10n_de.tax_report_de_tag_78'],Steuer gem. §13b 19%Ust/19%VSt (Empfang von Mobilfunkgeräten u.a.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_mobil_skr04,Steuer gem. §13b 19%USt/19%VSt (Empfang von Mobilfunkgeräten u.a.),percent,True,purchase,19,Refunds,100,tax,1407,Abziehbare Vorsteuer nach § 13b UStG 19 %,['l10n_de.tax_report_de_tag_67'],,Steuer gem. §13b 19%Ust/19%VSt (Empfang von Mobilfunkgeräten u.a.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_mobil_skr04,Steuer gem. §13b 19%USt/19%VSt (Empfang von Mobilfunkgeräten u.a.),percent,True,purchase,19,Refunds,-100,tax,3837,Umsatzsteuer nach § 13b UStG 19 %,['l10n_de.tax_report_de_tag_79'],,Steuer gem. §13b 19%Ust/19%VSt (Empfang von Mobilfunkgeräten u.a.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_3eck_last_skr04,Dreiecksgeschäft Erwerb letzter Abnehmer 19%USt/19%VSt,percent,True,purchase,19,Invoices,100,base,,,,,Dreiecksgeschäft Erwerb letzter Abnehmer 19%Ust/19%VSt,False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_3eck_last_skr04,Dreiecksgeschäft Erwerb letzter Abnehmer 19%USt/19%VSt,percent,True,purchase,19,Invoices,100,tax,1406,Abziehbare Vorsteuer 19 %,,['l10n_de.tax_report_de_tag_66'],Dreiecksgeschäft Erwerb letzter Abnehmer 19%Ust/19%VSt,False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_3eck_last_skr04,Dreiecksgeschäft Erwerb letzter Abnehmer 19%USt/19%VSt,percent,True,purchase,19,Invoices,-100,tax,3851,Unrichtig oder unberechtigt ausgewiesene Umsatzsteuer,,['l10n_de.tax_report_de_tag_69'],Dreiecksgeschäft Erwerb letzter Abnehmer 19%Ust/19%VSt,False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_3eck_last_skr04,Dreiecksgeschäft Erwerb letzter Abnehmer 19%USt/19%VSt,percent,True,purchase,19,Refunds,100,base,,,,,Dreiecksgeschäft Erwerb letzter Abnehmer 19%Ust/19%VSt,False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_3eck_last_skr04,Dreiecksgeschäft Erwerb letzter Abnehmer 19%USt/19%VSt,percent,True,purchase,19,Refunds,100,tax,1406,Abziehbare Vorsteuer 19 %,['l10n_de.tax_report_de_tag_66'],,Dreiecksgeschäft Erwerb letzter Abnehmer 19%Ust/19%VSt,False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_3eck_last_skr04,Dreiecksgeschäft Erwerb letzter Abnehmer 19%USt/19%VSt,percent,True,purchase,19,Refunds,-100,tax,3851,Unrichtig oder unberechtigt ausgewiesene Umsatzsteuer,['l10n_de.tax_report_de_tag_69'],,Dreiecksgeschäft Erwerb letzter Abnehmer 19%Ust/19%VSt,False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,19,Invoices,100,base,,,['l10n_de.tax_report_de_tag_52'],,Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,19,Invoices,100,tax,1406,Abziehbare Vorsteuer 19 %,,['l10n_de.tax_report_de_tag_66'],Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,19,Invoices,-100,tax,3851,Unrichtig oder unberechtigt ausgewiesene Umsatzsteuer,,['l10n_de.tax_report_de_tag_53'],Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,19,Refunds,100,base,,,,['l10n_de.tax_report_de_tag_52'],Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,19,Refunds,100,tax,1406,Abziehbare Vorsteuer 19 %,['l10n_de.tax_report_de_tag_66'],,Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,19,Refunds,-100,tax,3851,Unrichtig oder unberechtigt ausgewiesene Umsatzsteuer,['l10n_de.tax_report_de_tag_53'],,Steuer gem. §13b 19%USt/19%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,7,Invoices,100,base,,,['l10n_de.tax_report_de_tag_52'],,Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,7,Invoices,100,tax,1401,Abziehbare Vorsteuer 7 %,,['l10n_de.tax_report_de_tag_66'],Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,7,Invoices,-100,tax,3851,Unrichtig oder unberechtigt ausgewiesene Umsatzsteuer,,['l10n_de.tax_report_de_tag_53'],Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,7,Refunds,100,base,,,,['l10n_de.tax_report_de_tag_52'],Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,7,Refunds,100,tax,1401,Abziehbare Vorsteuer 7 %,['l10n_de.tax_report_de_tag_66'],,Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13b_werk_ausland_skr04,Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),percent,True,purchase,7,Refunds,-100,tax,3851,Unrichtig oder unberechtigt ausgewiesene Umsatzsteuer,['l10n_de.tax_report_de_tag_53'],,Steuer gem. §13b 7%USt/7%VSt (ausländ. Werklieferungen u.ä.),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),percent,True,purchase,19,Invoices,100,base,,,,,Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),percent,True,purchase,19,Invoices,100,tax,1431,Abziehbare Vorsteuer aus der Auslagerung von Gegenständen aus einem Umsatzsteuerlager,,['l10n_de.tax_report_de_tag_66'],Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),percent,True,purchase,19,Invoices,-100,tax,3851,Unrichtig oder unberechtigt ausgewiesene Umsatzsteuer,,['l10n_de.tax_report_de_tag_69'],Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),percent,True,purchase,19,Refunds,100,base,,,,,Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),percent,True,purchase,19,Refunds,100,tax,1431,Abziehbare Vorsteuer aus der Auslagerung von Gegenständen aus einem Umsatzsteuerlager,['l10n_de.tax_report_de_tag_66'],,Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_19_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),percent,True,purchase,19,Refunds,-100,tax,3851,Unrichtig oder unberechtigt ausgewiesene Umsatzsteuer,['l10n_de.tax_report_de_tag_69'],,Steuer gem. §13a Abs. 1 Nr. 6 UStG 19%USt/19%VSt (Auslagerung),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7%VSt (Auslagerung),percent,True,purchase,7,Invoices,100,base,,,,,Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7VSt (Auslagerung),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7%VSt (Auslagerung),percent,True,purchase,7,Invoices,100,tax,1431,Abziehbare Vorsteuer aus der Auslagerung von Gegenständen aus einem Umsatzsteuerlager,,['l10n_de.tax_report_de_tag_66'],Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7VSt (Auslagerung),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7%VSt (Auslagerung),percent,True,purchase,7,Invoices,-100,tax,3851,Unrichtig oder unberechtigt ausgewiesene Umsatzsteuer,,['l10n_de.tax_report_de_tag_69'],Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7VSt (Auslagerung),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7%VSt (Auslagerung),percent,True,purchase,7,Refunds,100,base,,,,,Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7VSt (Auslagerung),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7%VSt (Auslagerung),percent,True,purchase,7,Refunds,100,tax,1431,Abziehbare Vorsteuer aus der Auslagerung von Gegenständen aus einem Umsatzsteuerlager,['l10n_de.tax_report_de_tag_66'],,Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7VSt (Auslagerung),False,True,True,,
l10n_de_skr04.l10n_chart_de_skr04,l10n_de_skr04.tax_vst_ust_7_purchase_13a_auslagerung_skr04,Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7%VSt (Auslagerung),percent,True,purchase,7,Refunds,-100,tax,3851,Unrichtig oder unberechtigt ausgewiesene Umsatzsteuer,['l10n_de.tax_report_de_tag_69'],,Steuer gem. §13a Abs. 1 Nr. 6 UStG 7%USt/7VSt (Auslagerung),False,True,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st0,Zero rated sales (IE),percent,True,sale,0,Invoices,100,base,,,,,ST0,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st0,Zero rated sales (IE),percent,True,sale,0,Invoices,100,tax,,,,,ST0,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st0,Zero rated sales (IE),percent,True,sale,0,Refunds,100,base,,,,,ST0,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st0,Zero rated sales (IE),percent,True,sale,0,Refunds,100,tax,,,,,ST0,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st1,Standard rate sales (13.5%) (IE),percent,True,sale,13.5,Invoices,100,base,,,,,ST1,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st1,Standard rate sales (13.5%) (IE),percent,True,sale,13.5,Invoices,100,tax,2200,Sales Tax Control Account,,,ST1,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st1,Standard rate sales (13.5%) (IE),percent,True,sale,13.5,Refunds,100,base,,,,,ST1,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st1,Standard rate sales (13.5%) (IE),percent,True,sale,13.5,Refunds,100,tax,2200,Sales Tax Control Account,,,ST1,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st2,Exempt sales (IE),percent,True,sale,0,Invoices,100,base,,,,,ST2,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st2,Exempt sales (IE),percent,True,sale,0,Invoices,100,tax,,,,,ST2,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st2,Exempt sales (IE),percent,True,sale,0,Refunds,100,base,,,,,ST2,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st2,Exempt sales (IE),percent,True,sale,0,Refunds,100,tax,,,,,ST2,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt0,Zero rated purchases (IE),percent,True,purchase,0,Invoices,100,base,,,,,PT0,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt0,Zero rated purchases (IE),percent,True,purchase,0,Invoices,100,tax,,,,,PT0,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt0,Zero rated purchases (IE),percent,True,purchase,0,Refunds,100,base,,,,,PT0,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt0,Zero rated purchases (IE),percent,True,purchase,0,Refunds,100,tax,,,,,PT0,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt1,Standard rate purchases (13.5%) (IE),percent,True,purchase,13.5,Invoices,100,base,,,,,PT1,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt1,Standard rate purchases (13.5%) (IE),percent,True,purchase,13.5,Invoices,100,tax,2201,Purchase Tax Control Account,,,PT1,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt1,Standard rate purchases (13.5%) (IE),percent,True,purchase,13.5,Refunds,100,base,,,,,PT1,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt1,Standard rate purchases (13.5%) (IE),percent,True,purchase,13.5,Refunds,100,tax,2201,Purchase Tax Control Account,,,PT1,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt2,Exempt purchases (IE),percent,True,purchase,0,Invoices,100,base,,,,,PT2,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt2,Exempt purchases (IE),percent,True,purchase,0,Invoices,100,tax,,,,,PT2,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt2,Exempt purchases (IE),percent,True,purchase,0,Refunds,100,base,,,,,PT2,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt2,Exempt purchases (IE),percent,True,purchase,0,Refunds,100,tax,,,,,PT2,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt8,Standard rated purchases from EU (IE),percent,True,purchase,17.5,Invoices,100,base,,,,,PT8,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt8,Standard rated purchases from EU (IE),percent,True,purchase,17.5,Invoices,100,tax,2201,Purchase Tax Control Account,,,PT8,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt8,Standard rated purchases from EU (IE),percent,True,purchase,17.5,Invoices,-100,tax,2201,Purchase Tax Control Account,,,PT8,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt8,Standard rated purchases from EU (IE),percent,True,purchase,17.5,Refunds,100,base,,,,,PT8,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt8,Standard rated purchases from EU (IE),percent,True,purchase,17.5,Refunds,100,tax,2201,Purchase Tax Control Account,,,PT8,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt8,Standard rated purchases from EU (IE),percent,True,purchase,17.5,Refunds,-100,tax,2201,Purchase Tax Control Account,,,PT8,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt9,Lower rate purchases (9%) (IE),percent,True,purchase,9,Invoices,100,base,,,,,PT9,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt9,Lower rate purchases (9%) (IE),percent,True,purchase,9,Invoices,100,tax,2201,Purchase Tax Control Account,,,PT9,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt9,Lower rate purchases (9%) (IE),percent,True,purchase,9,Refunds,100,base,,,,,PT9,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt9,Lower rate purchases (9%) (IE),percent,True,purchase,9,Refunds,100,tax,2201,Purchase Tax Control Account,,,PT9,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st4,Sales to customers in EU (IE),percent,True,sale,0,Invoices,100,base,,,,,ST4,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st4,Sales to customers in EU (IE),percent,True,sale,0,Invoices,100,tax,,,,,ST4,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st4,Sales to customers in EU (IE),percent,True,sale,0,Refunds,100,base,,,,,ST4,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st4,Sales to customers in EU (IE),percent,True,sale,0,Refunds,100,tax,,,,,ST4,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt7,Zero rated purchases from EU (IE),percent,True,purchase,0,Invoices,100,base,,,,,PT7,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt7,Zero rated purchases from EU (IE),percent,True,purchase,0,Invoices,100,tax,,,,,PT7,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt7,Zero rated purchases from EU (IE),percent,True,purchase,0,Refunds,100,base,,,,,PT7,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt7,Zero rated purchases from EU (IE),percent,True,purchase,0,Refunds,100,tax,,,,,PT7,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st11,Standard rate sales (23%) (IE),percent,True,sale,23,Invoices,100,base,,,,,ST11,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st11,Standard rate sales (23%) (IE),percent,True,sale,23,Invoices,100,tax,2200,Sales Tax Control Account,,,ST11,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st11,Standard rate sales (23%) (IE),percent,True,sale,23,Refunds,100,base,,,,,ST11,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st11,Standard rate sales (23%) (IE),percent,True,sale,23,Refunds,100,tax,2200,Sales Tax Control Account,,,ST11,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt11,Standard rate purchases (23%) (IE),percent,True,purchase,23,Invoices,100,base,,,,,PT11,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt11,Standard rate purchases (23%) (IE),percent,True,purchase,23,Invoices,100,tax,2201,Purchase Tax Control Account,,,PT11,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt11,Standard rate purchases (23%) (IE),percent,True,purchase,23,Refunds,100,base,,,,,PT11,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt11,Standard rate purchases (23%) (IE),percent,True,purchase,23,Refunds,100,tax,2201,Purchase Tax Control Account,,,PT11,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st9,Lower rate sale (9%) (IE),percent,True,sale,9,Invoices,100,base,,,,,ST9,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st9,Lower rate sale (9%) (IE),percent,True,sale,9,Invoices,100,tax,2202,Revenue VAT Account,,,ST9,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st9,Lower rate sale (9%) (IE),percent,True,sale,9,Refunds,100,base,,,,,ST9,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_st9,Lower rate sale (9%) (IE),percent,True,sale,9,Refunds,100,tax,2202,Revenue VAT Account,,,ST9,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt6,Lower rate purchases (4.8%) (IE),percent,True,purchase,4.8,Invoices,100,base,,,,,PT6,False,False,True,,
l10n_ie.l10n_ie,l10n_ie.l10n_ie_tax_pt6,Lower rate purchases (4.8%) (IE),percent,True,purchase,4.8,Invoices,100,tax,2201,Purchase Tax Control Account,,,PT6,False,False,True,,
