"id","code","name","reconcile","tag_ids/id","user_type_id/id","chart_template_id/id"
"account_1387","1387","Forderungen gegen persönlich haftende Gesellschafter - Restlaufzeit größer als 1 J.","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1389","1389","Ansprüche aus betrieblicher Altersversorgung und Pensionsansprüche (Mitunternehmer)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1390","1390","Verrechnung Ist-Versteuerung","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1400","1400","Forderungen aus Lieferungen u.Leistung","True","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_chart_template"
"account_1401","1401","Forderungen aus Lieferungen u.Leistung","True","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_chart_template"
"account_1410","1410","Forderungen aus Lieferungen u.Leistung","True","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_chart_template"
"account_1445","1445","Forderungen aus L+L allgem. Steuersatz","True","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_chart_template"
"account_1446","1446","Forderungen aus L+L ermäßigt. Steuersatz","True","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_chart_template"
"account_1447","1447","Forderg. aus stfr., n. steuerbaren L+L","True","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_chart_template"
"account_1448","1448","Forderungen aus L+L gemäß § 24 UStG","True","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_chart_template"
"account_1449","1449","Gegenkto Aufteilung der Forderungen L+L","False","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1450","1450","Forderungen nach § 11 EStG für § 4/3","True","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_chart_template"
"account_1451","1451","Forderg.a. Lieferungen/Leistungen b.1 J","False","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1455","1455","Forderg.a. Lieferungen/Leistungen g.1 J","False","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1460","1460","Zweifelhafte Forderungen","False","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1461","1461","Zweifelhafte Forderungen (bis 1 Jahr)","False","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1465","1465","Zweifelhafte Forderungen (g. 1 Jahr)","False","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1470","1470","Forderungen aus L+L gg. verbundenen UN","True","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_receivable","l10n_de_chart_template"
"account_1471","1471","Forderungen aus L+L gg. verbund. UN b.1J","False","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1475","1475","Forderungen aus L+L gg. verbund. UN g.1J","False","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1478","1478","WB Forderungen gg. verbundene UN (b.1J)","False","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1479","1479","WB Forderungen gg. verbundene UN (g.1J)","False","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1480","1480","Forderg. L+L gg.UN m. Beteiligungsverh.","True","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_receivable","l10n_de_chart_template"
"account_1481","1481","Forderg. L+L gg.UN m.Beteiligg.verh.b1J","False","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1485","1485","Forderg. L+L gg.UN m.Beteiligg.verh.g1J","False","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1488","1488","WB Forderg.gg.UN m.Beteiligg.verh. b.1J","False","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1489","1489","WB Forderg.gg.UN m.Beteiligg.verh. g.1J","False","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1490","1490","Forderungen aus L+L gg. Gesellschafter","True","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_receivable","l10n_de_chart_template"
"account_1491","1491","Forderg. aus L+L gg.Gesellschafter b.1 J","False","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1495","1495","Forderg. aus L+L gg.Gesellschafter g.1 J","False","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1498","1498","Gegenkonto sonst.VG bei Buchung Debitor","False","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1499","1499","Gegenkonto bei Aufteilung Debitoren","False","l10n_de.tag_de_asset_bs_B_II_1","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1500","1500","Sonstige Vermögensgegenstände","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1501","1501","Sonstige Vermögensgegenstände (b.1 J)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1502","1502","Sonstige Vermögensgegenstände (g.1 J)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1503","1503","Forderungen gg. Geschäftsf.(b.1J)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1504","1504","Forderungen gg. Geschäftsf.(g.1J)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1505","1505","Forderungen gg. Aufsichtsratsm. (b.1 J)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1506","1506","Forderungen gg. Aufsichtsratsm. (g.1 J)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1507","1507","Forderungen gegen sonstige Gesellschafter - Restlaufzeit bis 1 Jahr","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1508","1508","Forderungen gegen sonstige Gesellschafter - Restlaufzeit größer 1 Jahr","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1510","1510","Geleistete Anzahlungen auf Vorräte","False","l10n_de.tag_de_asset_bs_B_I_4","account.data_account_type_prepayments","l10n_de_chart_template"
"account_1511","1511","Geleistete Anzahlungen 7% Vorsteuer","False","l10n_de.tag_de_asset_bs_B_I_4","account.data_account_type_prepayments","l10n_de_chart_template"
"account_1518","1518","Geleistete Anzahlungen 19% Vorsteuer","False","l10n_de.tag_de_asset_bs_B_I_4","account.data_account_type_prepayments","l10n_de_chart_template"
"account_1519","1519","Forderungen gegen Arbeitsgemeinschaften","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1520","1520","Forderungen gegenüber Krankenkassen aus Aufwendungsausgleichsgesetz","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1521","1521","Agenturwarenabrechnung","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1522","1522","Genussrechte","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1524","1524","Einzahlungsansprüche zu Nebenleistungen oder Zuzahlungen","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1525","1525","Kautionen","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1526","1526","Kautionen (bis 1 J)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1527","1527","Kautionen (g. 1 J)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1528","1528","Nachträgl. abz. Vorsteuer § 15a Abs. 2","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1529","1529","Zurückzuzahlende Vorsteuer §15a Abs.2","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1530","1530","Forderg. gg. Personal Lohn- u. Gehalt","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1531","1531","Forderungen gegen Personal (bis 1Jahr)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1537","1537","Forderungen gegen Personal (g. 1Jahr)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1538","1538","Körperschaftsteuerguthaben §37 (b.1 J)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1539","1539","Körperschaftsteuerguthaben §37 (g.1 J)","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1540","1540","Forderungen aus Gewerbesteuerüberzahlungen","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1542","1542","Steuererstattungsansprüche gegenüber anderen Ländern","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1543","1543","Forderg. an FA aus abgeführtem Bauabzug","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1544","1544","Forderungen gegenüber Bundesagentur für Arbeit","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1545","1545","USt-Forderungen","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1547","1547","Forderungen aus Verbrauchsteuern","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1548","1548","Vorsteuer im Folgejahr abziehbar","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1549","1549","Körperschaftsteuerrückforderung","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1550","1550","Darlehen","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1551","1551","Darlehen bis 1 Jahr","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1555","1555","Darlehen g. 1 Jahr","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1556","1556","Nachträgl. abz. Vorsteuer, bewegl. WG","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1557","1557","Zurückzuzahlende Vorsteuer, bewegl.WG","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1558","1558","Nachträgl. abz. Vorsteuer, unbewegl. WG","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1559","1559","Zurückzuzahl. Vorsteuer, unbewegl. WG","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1560","1560","Aufzuteilende Vorsteuer","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1561","1561","Aufzuteilende Vorsteuer 7%","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1562","1562","Aufzuteilende Vorsteuer aus EG-Erwerb","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1563","1563","Aufzuteil. Vorsteuer aus EG-Erwerb 19%","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1566","1566","Aufzuteilende Vorsteuer 19%","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1567","1567","Aufzuteil. Vorsteuer §§ 13a/13b UStG","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1569","1569","Aufzuteil. Vorsteuer §§13a/13b USt 19%","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1570","1570","Abziehbare Vorsteuer","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1571","1571","Abziehbare Vorsteuer 7%","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1572","1572","Abziehbare Vorsteuer aus EG-Erwerb","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1574","1574","Abziehbare Vorsteuer aus EG-Erwerb 19%","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1576","1576","Abziehbare Vorsteuer 19%","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1577","1577","Abziehbare Vorsteuer § 13b UStG 19%","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1578","1578","Abziehbare Vorsteuer § 13b UStG","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1580","1580","Gegenkonto Vorsteuer § 4/3 EStG","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1581","1581","Auflösung Vorsteuer Vorjahr § 4/3 EStG","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1582","1582","Vorsteuer aus Investitionen § 4/3 EStG","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1583","1583","Gegenkto. Vorsteuer Durchschnittssätze","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1584","1584","Vorsteuer EG-Erwerb neue Kfz ohne UStID","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1585","1585","Abziehbare Vorsteuer § 13a UStG","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1587","1587","Vorsteuer allgem. Durchschnittssätze","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1588","1588","Bezahlte Einfuhr-Umsatzsteuer","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1590","1590","Durchlaufende Posten","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1592","1592","Fremdgeld","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1593","1593","Verrechnung erhaltene Anzahlungen","False","l10n_de.tag_de_asset_bs_B_II_4","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1594","1594","Forderungen gegen verbund.Unternehmen","False","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1595","1595","Forderungen gg. verbundene UN(b. 1 J)","False","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1596","1596","Forderungen gg. verbundene UN(g. 1 J)","False","l10n_de.tag_de_asset_bs_B_II_2","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1597","1597","Forderungen gg. UN m. Beteiligungsverh.","False","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1598","1598","Forderg. gg. UN mit Beteiligg.verh. b.1J","False","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_current_assets","l10n_de_chart_template"
"account_1599","1599","Forderg. gg. UN mit Beteiligg.verh. g.1J","False","l10n_de.tag_de_asset_bs_B_II_3","account.data_account_type_non_current_assets","l10n_de_chart_template"
"account_1600","1600","Verbindl. aus Lieferungen u. Leistungen","True","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_payable","l10n_de_chart_template"
"account_1601","1601","Verbindl. aus Lieferungen u. Leistungen","True","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_payable","l10n_de_chart_template"
"account_1605","1605","Verbindl. aus L+L allgem. Steuersatz","True","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_payable","l10n_de_chart_template"
"account_1606","1606","Verbindl. aus L+L ermäßigt. Steuersatz","True","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_payable","l10n_de_chart_template"
"account_1607","1607","Verbindl. aus L+L ohne Vorsteuerabzug","True","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_payable","l10n_de_chart_template"
"account_1609","1609","Gegenkto Aufteilung Verbindlichk. L+L","False","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1610","1610","Verbindl. aus Lieferungen u. Leistungen","True","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_payable","l10n_de_chart_template"
"account_1624","1624","Verbindlichk. Investitionen § 4/3 EStG","False","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1625","1625","Verbindl.a.Lieferungen/Leistungen b.1 J","False","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1626","1626","Verbindl.a.Lieferungen/Leistungen 1-5 J","False","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1628","1628","Verbindl.a.Lieferungen/Leistungen g.5 J","False","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1630","1630","Verbindl. aus L+L gg. verbundenen UN","True","l10n_de.tag_de_liabilities_bs_D_6","account.data_account_type_payable","l10n_de_chart_template"
"account_1631","1631","Verbindl.aus L+L gg.verbundenen UN b. 1J","False","l10n_de.tag_de_liabilities_bs_D_6","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1635","1635","Verbindl.aus L+L gg.verbundenen UN 1-5 J","False","l10n_de.tag_de_liabilities_bs_D_6","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1638","1638","Verbindl.aus L+L gg.verbundenen UN g.5 J","False","l10n_de.tag_de_liabilities_bs_D_6","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1640","1640","Verbindl.aus L+L gg.UN m.Beteiligg.verh.","True","l10n_de.tag_de_liabilities_bs_D_7","account.data_account_type_payable","l10n_de_chart_template"
"account_1641","1641","Verbindl.aus L+L gg.UN m. Bet.verh. b.1J","False","l10n_de.tag_de_liabilities_bs_D_7","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1645","1645","Verbindl.aus L+L gg.UN m. Bet.verh. 1-5J","False","l10n_de.tag_de_liabilities_bs_D_7","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1648","1648","Verbindl.aus L+L gg.UN m. Bet.verh. g.5J","False","l10n_de.tag_de_liabilities_bs_D_7","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1650","1650","Verbindl. aus L+L gg. Gesellschaftern","True","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_payable","l10n_de_chart_template"
"account_1651","1651","Verbindl. aus L+L gg. Gesellsch. b. 1J","False","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1655","1655","Verbindl. aus L+L gg. Gesellsch. 1-5 J","False","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1658","1658","Verbindl. aus L+L gg. Gesellsch. g. 5J","False","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1659","1659","Gegenkonto bei Aufteilung Kreditoren","False","l10n_de.tag_de_liabilities_bs_D_4","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1660","1660","Schuldwechsel","False","l10n_de.tag_de_liabilities_bs_D_5","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1661","1661","Schuldwechsel (bis 1 Jahr)","False","l10n_de.tag_de_liabilities_bs_D_5","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1662","1662","Wechselverbindlichkeiten - Restlaufzeit 1 bis 5 Jahre","False","l10n_de.tag_de_liabilities_bs_D_5","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1663","1663","Wechselverbindlichkeiten - Restlaufzeit größer 5 Jahre","False","l10n_de.tag_de_liabilities_bs_D_5","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1665","1665","Verbindlichkeiten gegenüber GmbH-Gesellschaftern","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1666","1666","Verbindlichkeiten gegenüber GmbH-Gesellschaftern - Restlaufzeit bis 1 Jahr","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1667","1667","Verbindlichkeiten gegenüber GmbH-Gesellschaftern - Restlaufzeit 1 bis 5 Jahre","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1668","1668","Verbindlichkeiten gegenüber GmbH-Gesellschaftern - Restlaufzeit größer 5 Jahre","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1670","1670","Verbindlichkeiten gegenüber GmbH-Gesellschaftern","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1671","1671","Verbindlichkeiten gegenüber GmbH-Gesellschaftern - Restlaufzeit b. 1 J.","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1672","1672","Verbindlichkeiten gegenüber GmbH-Gesellschaftern - Restlaufzeit 1-5 J.","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1673","1673","Verbindlichkeiten gegenüber GmbH-Gesellschaftern - Restlaufzeit größer 5 J.","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1675","1675","Verbindlichkeiten gegenüber Kommanditisten","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1676","1676","Verbindlichkeiten gegenüber Kommanditisten - Restlaufzeit b. 1 J.","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1677","1677","Verbindlichkeiten gegenüber Kommanditisten - Restlaufzeit 1-5 J.","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1678","1678","Verbindlichkeiten gegenüber Kommanditisten - Restlaufzeit größer 5 J.","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1691","1691","Verbindlichkeiten gegenüber Arbeitsgemeinschaften","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1695","1695","Verbindlichkeiten gegenüber stillen Gesellschaftern","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1696","1696","Verbindlichkeiten gegenüber stillen Gesellschaftern - Restlaufzeit bis 1 Jahr","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1697","1697","Verbindlichkeiten gegenüber stillen Gesellschaftern - Restlaufzeit 1 bis 5 Jahre","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1698","1698","Verbindlichkeiten gegenüber stillen Gesellschaftern - Restlaufzeit größer 5 Jahre","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1700","1700","Sonstige Verbindlichkeiten","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1701","1701","Sonstige Verbindlichkeiten (bis 1 J)","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1702","1702","Sonstige Verbindlichkeiten (1-5 J)","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1703","1703","Sonstige Verbindlichkeiten (g. 5 J)","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1704","1704","Sonst. Verbindlichkeiten nach §11 EStG","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1705","1705","Darlehen","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1706","1706","Darlehen bis 1 Jahr","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1707","1707","Darlehen 1-5 Jahre","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1708","1708","Darlehen g. 5 Jahre","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_non_current_liabilities","l10n_de_chart_template"
"account_1709","1709","Gewinnverfügung stille Gesellschaft.","False","l10n_de.tag_de_liabilities_bs_D_8","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1710","1710","Erhaltene Anzahlungen","False","l10n_de.tag_de_liabilities_bs_D_3","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1711","1711","Erhaltene Anzahlungen 7% USt","False","l10n_de.tag_de_liabilities_bs_D_3","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1716","1716","Erhaltene Anzahlungen 15% USt","False","l10n_de.tag_de_liabilities_bs_D_3","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1718","1718","Erhaltene Anzahlungen 19% USt","False","l10n_de.tag_de_liabilities_bs_D_3","account.data_account_type_current_liabilities","l10n_de_chart_template"
"account_1719","1719","Erhaltene Anzahlungen (bis 1 Jahr)","False","l10n_de.tag_de_liabilities_bs_D_3","account.data_account_type_current_liabilities","l10n_de_chart_template"
